github_url,file_path,signature,static_match
github.com/SimiaoZuo/MoEBERT,tests/test_pipelines_table_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-sqa;lysandre/tiny-tapas-random-sqa;google/tapas-base-finetuned-sqa;google/tapas-base-finetuned-sqa
github.com/Narsil/fast_gpt2,test.py,transformers.pipeline,gpt2-large
github.com/ThalesGroup/t-keir,tkeir/thot/tasks/document_classification/ZeroShotClassification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline,BaptisteDoyen/camembert-base-xnli
github.com/PradeepNalluri/Prefix-Tuning-Bert,transformers/tests/test_pipelines_translation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/SHEERANER/Modelzoo_centermask_pytorch,PyTorch/built-in/nlp/Bert_Chinese_for_PyTorch/transformers/tests/pipelines/test_pipelines_text_classification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/groq/mlagility,models/popular_on_huggingface/mrm8488_bert-tiny-finetuned-squadv2.py,transformers.pipeline,mrm8488/bert-tiny-finetuned-squadv2;mrm8488/bert-tiny-finetuned-squadv2
github.com/Gagravarr/BBuzz23-LaptopML,hf-dolly-v2.py,transformers.pipeline,databricks/dolly-v2-7b
github.com/cedrickchee/transformers-llama,tests/pipelines/test_pipelines_table_question_answering.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,google/tapas-base-finetuned-sqa;google/tapas-base-finetuned-sqa
github.com/li-aolong/TemplateGEC,transformers/tests/test_pipelines_fill_mask.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-distilroberta-base;sshleifer/tiny-distilroberta-base;distilroberta-base;distilroberta-base;sshleifer/tiny-distilroberta-base;sshleifer/tiny-distilroberta-base
github.com/microsoft/LMOps,minillm/transformers/tests/pipelines/test_pipelines_visual_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-vilt-random-vqa;hf-internal-testing/tiny-vilt-random-vqa;dandelin/vilt-b32-finetuned-vqa
github.com/thnkinbtfly/FAD-X,tests/pipelines/test_pipelines_feature_extraction.py,transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/wxjiao/ParroT,transformers/tests/pipelines/test_pipelines_zero_shot_audio_classification.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-clap-htsat-unfused;laion/clap-htsat-unfused
github.com/i-Eval/ieval-instruction,src/transformers/tests/pipelines/test_pipelines_automatic_speech_recognition.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,facebook/s2t-small-mustc-en-fr-st;facebook/s2t-small-mustc-en-fr-st;openai/whisper-base;hf-internal-testing/tiny-random-speech-encoder-decoder;hf-internal-testing/tiny-random-speech-encoder-decoder;patrickvonplaten/wav2vec2-large-xlsr-53-spanish-with-lm;patrickvonplaten/tiny-wav2vec2-no-tokenizer;facebook/wav2vec2-base-960h;facebook/wav2vec2-base-960h;openai/whisper-tiny;openai/whisper-tiny;openai/whisper-small;facebook/s2t-wav2vec2-large-en-de;openai/whisper-tiny.en;openai/whisper-large;facebook/wav2vec2-xls-r-1b-21-to-en;facebook/wav2vec2-xls-r-1b-en-to-15;patrickvonplaten/wav2vec2-2-bart-base;hf-internal-testing/tiny-random-wav2vec2;hf-internal-testing/tiny-random-wav2vec2;hf-internal-testing/processor_with_lm;hf-internal-testing/processor_with_lm;patrickvonplaten/wav2vec2-base-100h-with-lm;hf-internal-testing/tiny-random-wav2vec2
github.com/helliun/causal-chains,build/lib/causal_chains/chainer.py,transformers.pipeline,taskload/bart-cause-effect
github.com/Yale-LILY/ConvoSumm,code/transformers/tests/test_modeling_bart.py,transformers.pipeline;transformers.pipeline,facebook/bart-base;facebook/bart-large
github.com/haotian-liu/transformers_llava,tests/pipelines/test_pipelines_zero_shot.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;roberta-large-mnli;roberta-large-mnli
github.com/i-Eval/ieval-instruction,src/transformers/tests/pipelines/test_pipelines_text2text_generation.py,transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/thnkinbtfly/FAD-X,tests/pipelines/test_pipelines_summarization.py,transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-mbart;sshleifer/tiny-mbart
github.com/ray-project/ray,doc/source/serve/doc_code/configure_serve_deployment/model_deployment.py,transformers.pipeline,t5-small
github.com/groq/mlagility,models/popular_on_huggingface/uer_chinese_roberta_L-6_H-768.py,transformers.pipeline,uer/chinese_roberta_L-8_H-512
github.com/Ascend/ModelZoo-PyTorch,PyTorch/built-in/others/CLIP_for_PyTorch/transformers/tests/pipelines/test_pipelines_table_question_answering.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,google/tapas-base-finetuned-sqa;google/tapas-base-finetuned-sqa
github.com/hwang595/Cuttlefish,transformers/tests/pipelines/test_pipelines_table_question_answering.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,google/tapas-base-finetuned-sqa;google/tapas-base-finetuned-sqa
github.com/mukhal/grace,transformers/tests/pipelines/test_pipelines_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;KoichiYasuoka/deberta-base-japanese-aozora-ud-head;deepset/roberta-base-squad2;sshleifer/tiny-distilbert-base-cased-distilled-squad;mrm8488/bert-multi-cased-finetuned-xquadv1
github.com/axzml/ChatSD,main.py,transformers.pipeline,succinctly/text2image-prompt-generator
github.com/huggingface/transformers,tests/pipelines/test_pipelines_image_segmentation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,shi-labs/oneformer_ade20k_swin_tiny
github.com/CuongNN218/zalo_ltr_2021,transformers/tests/test_pipelines_feature_extraction.py,transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/groq/mlagility,models/popular_on_huggingface/roberta-large.py,transformers.pipeline,roberta-large
github.com/wxjiao/ParroT,transformers/tests/pipelines/test_pipelines_token_classification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-bert-for-token-classification;xlm-roberta-large-finetuned-conll02-dutch;dslim/bert-base-NER
github.com/Ascend/ModelZoo-PyTorch,PyTorch/built-in/nlp/MT5_ID4146_for_PyTorch/transformers/tests/pipelines/test_pipelines_zero_shot_image_classification.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-random-clip-zero-shot-image-classification;hf-internal-testing/tiny-random-clip-zero-shot-image-classification;openai/clip-vit-base-patch32;openai/clip-vit-base-patch32
github.com/li-aolong/TemplateGEC,transformers/tests/test_pipelines_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;mrm8488/bert-multi-cased-finetuned-xquadv1
github.com/i-Eval/ieval-instruction,src/transformers/tests/pipelines/test_pipelines_feature_extraction.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/XiangLi1999/Diffusion-LM,transformers/tests/test_pipelines_text_classification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/clam004/minichatgpt,minichatgpt/lab.py,transformers.pipeline,lvwerra/distilbert-imdb
github.com/asimokby/cv-parser-huggingface,parcv/Models.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,facebook/bart-large-mnli
github.com/chaoyi-wu/finetune_llama,Python_Package/transformers-main/tests/pipelines/test_pipelines_fill_mask.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-distilroberta-base;sshleifer/tiny-distilroberta-base;hf-internal-testing/tiny-random-distilbert;distilroberta-base;distilroberta-base;sshleifer/tiny-distilroberta-base;sshleifer/tiny-distilroberta-base
github.com/ray-project/ray,doc/source/ray-overview/doc_test/ray_serve.py,transformers.pipeline,gpt2
github.com/RepoAnalysis/RepoSnipy,app.py,transformers.pipeline,Lazyhope/RepoSim
github.com/argilla-io/argilla,tests/monitoring/test_transformers_monitoring.py,transformers.pipeline;transformers.pipeline;transformers.pipeline,distilbert-base-uncased-finetuned-sst-2-english;distilbert-base-uncased-finetuned-sst-2-english;Recognai/bert-base-spanish-wwm-cased-xnli
github.com/groq/mlagility,models/popular_on_huggingface/Sahajtomar_German_Zeroshot.py,transformers.pipeline,Sahajtomar/German_Zeroshot
github.com/mudabek/encoding-cxr-report-gen,metric_analysis.py,transformers.pipeline,franklu/pubmed_bert_squadv2
github.com/x4nth055/pythoncode-tutorials,machine-learning/nlp/text-generation-transformers/textgeneration_transformers_pythoncodetutorial.py,transformers.pipeline;transformers.pipeline,gpt2
github.com/FMInference/H2O,h2o_flexgen/benchmark/third_party/transformers/tests/pipelines/test_pipelines_document_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-random-layoutlmv2;tiennvcs/layoutlmv2-base-uncased-finetuned-docvqa;tiennvcs/layoutlmv2-base-uncased-finetuned-docvqa;impira/layoutlm-document-qa;impira/layoutlm-document-qa;naver-clova-ix/donut-base-finetuned-docvqa
github.com/spilioeve/eventsrealm,transformers-single-all-attribute-prompt-experiments/tests/pipelines/test_pipelines_zero_shot_image_classification.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-random-clip-zero-shot-image-classification;hf-internal-testing/tiny-random-clip-zero-shot-image-classification;openai/clip-vit-base-patch32;openai/clip-vit-base-patch32
github.com/HKUNLP/icl-selective-annotation,transformers/tests/pipelines/test_pipelines_translation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/groq/mlagility,models/popular_on_huggingface/roberta-base.py,transformers.pipeline,roberta-base
github.com/vvhg1/guided-text-generation-with-classifier-free-language-diffusion,transformers/tests/test_pipelines_text_generation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-ctrl;sshleifer/tiny-ctrl
github.com/kssteven418/LTP,tests/test_modeling_bart.py,transformers.pipeline;transformers.pipeline,facebook/bart-base;facebook/bart-large
github.com/groq/mlagility,models/popular_on_huggingface/digitalepidemiologylab_covid-twitter-bert.py,transformers.pipeline,digitalepidemiologylab/covid-twitter-bert-v2
github.com/qcwthu/Continual_Fewshot_Relation_Learning,transformers/tests/test_pipelines_table_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-sqa;lysandre/tiny-tapas-random-sqa;google/tapas-base-finetuned-sqa;google/tapas-base-finetuned-sqa
github.com/FMInference/FlexGen,benchmark/third_party/transformers/tests/pipelines/test_pipelines_token_classification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,xlm-roberta-large-finetuned-conll02-dutch;dslim/bert-base-NER
github.com/soulteary/docker-prompt-generator,app/webui.gpu.py,transformers.pipeline,succinctly/text2image-prompt-generator
github.com/wxjiao/ParroT,transformers/tests/pipelines/test_pipelines_translation.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/mark-watson/Clojure-AI-Book-Code,nlp_libpython/QA.py,transformers.pipeline,NeuML/bert-small-cord19-squad2;NeuML/bert-small-cord19qa
github.com/prajdabre/yanmtt,transformers/tests/test_modeling_bart.py,transformers.pipeline;transformers.pipeline,facebook/bart-base;facebook/bart-large
github.com/salesforce/CodeRL,transformers/tests/test_pipelines_common.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/huggingface/transformers,tests/pipelines/test_pipelines_token_classification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-bert-for-token-classification;xlm-roberta-large-finetuned-conll02-dutch;dslim/bert-base-NER
github.com/thu-coai/PICL,transformers/tests/pipelines/test_pipelines_text_classification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/groq/mlagility,models/popular_on_huggingface/bert-base-uncased.py,transformers.pipeline,bert-base-uncased
github.com/maekawatoshiki/altius,altius-py/translation.py,transformers.pipeline,staka/fugumt-en-ja
github.com/FMInference/FlexGen,benchmark/third_party/transformers/tests/pipelines/test_pipelines_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;sshleifer/tiny-distilbert-base-cased-distilled-squad;KoichiYasuoka/deberta-base-japanese-aozora-ud-head;deepset/roberta-base-squad2;sshleifer/tiny-distilbert-base-cased-distilled-squad;mrm8488/bert-multi-cased-finetuned-xquadv1
github.com/ovh/ai-training-examples,apps/flask/sentiment-analysis-hugging-face-app/app.py,transformers.pipeline,nlptown/bert-base-multilingual-uncased-sentiment
github.com/huggingface/transformers,tests/pipelines/test_pipelines_image_classification.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-random-vit;deepmind/vision-perceiver-conv;deepmind/vision-perceiver-fourier;deepmind/vision-perceiver-learned
github.com/amazon-science/masked-diffusion-lm,transformers/tests/test_pipelines_common.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/awsm-research/VulRepair,M8_VRepair_subword/transformers/tests/pipelines/test_pipelines_text_classification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-distilbert;hf-internal-testing/tiny-random-distilbert
github.com/manishiitg/recruitai,microservice/qafull/app/qa/start.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,manishiitg/longformer-recruit-qa;manishiitg/longformer-recruit-qa;manishiitg/longformer-recruit-qa;manishiitg/longformer-recruit-qa
github.com/cognitiveailab/darmok,transformers/tests/test_pipelines_table_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-wtq;lysandre/tiny-tapas-random-sqa;lysandre/tiny-tapas-random-sqa;google/tapas-base-finetuned-sqa;google/tapas-base-finetuned-sqa
github.com/groq/mlagility,models/popular_on_huggingface/MoritzLaurer_mDeBERTa-v3-base-xnli-multilingual-nli-2mil7.py,transformers.pipeline,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli
github.com/keyonvafa/sequential-rationales,huggingface/tests/test_pipelines_fill_mask.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-distilroberta-base;sshleifer/tiny-distilroberta-base;distilroberta-base;distilroberta-base;sshleifer/tiny-distilroberta-base;sshleifer/tiny-distilroberta-base
github.com/Pushkar1853/Cover-Generator,scripts/meeting_cover_baseline.py,transformers.pipeline,philschmid/bart-large-cnn-samsum
github.com/THU-BPM/CHEF,Pipeline/X-FACT/transformers/tests/test_modeling_bart.py,transformers.pipeline;transformers.pipeline,facebook/bart-base;facebook/bart-large
github.com/lingchensanwen/DCQA-QUD-parsing,transformers/tests/test_modeling_bart.py,transformers.pipeline;transformers.pipeline,facebook/bart-base;facebook/bart-large
github.com/yzjiao/RolePred,main.py,transformers.pipeline,deepset/roberta-large-squad2;deepset/roberta-large-squad2
github.com/mukhal/grace,transformers/tests/pipelines/test_pipelines_token_classification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-bert-for-token-classification;xlm-roberta-large-finetuned-conll02-dutch;dslim/bert-base-NER
github.com/haotian-liu/transformers_llava,tests/pipelines/test_pipelines_fill_mask.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-distilroberta-base;sshleifer/tiny-distilroberta-base;hf-internal-testing/tiny-random-distilbert;distilroberta-base;distilroberta-base;sshleifer/tiny-distilroberta-base;sshleifer/tiny-distilroberta-base
github.com/mukhal/grace,transformers/tests/pipelines/test_pipelines_summarization.py,transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-mbart;sshleifer/tiny-mbart
github.com/SJTU-LIT/PEM_composition,tests/pipelines/test_pipelines_zero_shot_image_classification.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-random-clip-zero-shot-image-classification;hf-internal-testing/tiny-random-clip-zero-shot-image-classification;openai/clip-vit-base-patch32;openai/clip-vit-base-patch32
github.com/HKUNLP/icl-selective-annotation,transformers/tests/pipelines/test_pipelines_image_classification.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-random-vit;deepmind/vision-perceiver-conv;deepmind/vision-perceiver-fourier;deepmind/vision-perceiver-learned
github.com/wxjiao/ParroT,transformers/tests/pipelines/test_pipelines_document_question_answering.py,transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline;transformers.pipelines.pipeline,hf-internal-testing/tiny-random-layoutlmv2;tiennvcs/layoutlmv2-base-uncased-finetuned-docvqa;tiennvcs/layoutlmv2-base-uncased-finetuned-docvqa;impira/layoutlm-document-qa;impira/layoutlm-document-qa;naver-clova-ix/donut-base-finetuned-docvqa
github.com/vvhg1/guided-text-generation-with-classifier-free-language-diffusion,transformers/tests/test_pipelines_table_question_answering.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,google/tapas-base-finetuned-sqa;google/tapas-base-finetuned-sqa
github.com/h2oai/h2ogpt,tests/test_pipeline.py,transformers.pipeline,h2oai/h2ogpt-oig-oasst1-512-6_9b
github.com/helliun/causal-chains,causal_chains/CausalChain.py,transformers.pipeline,taskload/bart-cause-effect
github.com/microsoft/LMOps,minillm/transformers/tests/pipelines/test_pipelines_token_classification.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,xlm-roberta-large-finetuned-conll02-dutch;dslim/bert-base-NER
github.com/underneathall/pinferencia,examples/demo/prepare.py,transformers.pipeline;transformers.pipeline,google/vit-base-patch16-224;t5-base;t5-base
github.com/SJTU-LIT/PEM_composition,tests/pipelines/test_pipelines_text2text_generation.py,transformers.pipeline;transformers.pipeline,patrickvonplaten/t5-tiny-random;patrickvonplaten/t5-tiny-random
github.com/FMInference/H2O,h2o_flexgen/benchmark/third_party/transformers/tests/models/bart/test_modeling_bart.py,transformers.pipeline;transformers.pipeline,facebook/bart-base;facebook/bart-large
github.com/LuoUndergradXJTU/TwiBot-22,src/twibot22_Botrgcn_feature/twi6.py,transformers.pipeline,roberta-base;roberta-base
github.com/amazon-science/masked-diffusion-lm,transformers/tests/test_pipelines_summarization.py,transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-mbart;sshleifer/tiny-mbart
github.com/awsm-research/VulRepair,M8_VRepair_subword/transformers/tests/pipelines/test_pipelines_fill_mask.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,sshleifer/tiny-distilroberta-base;sshleifer/tiny-distilroberta-base;distilroberta-base;distilroberta-base;sshleifer/tiny-distilroberta-base;sshleifer/tiny-distilroberta-base
github.com/Yushi-Hu/IC-DST,gpt_neo_completion.py,transformers.pipeline,EleutherAI/gpt-neo-2.7B
github.com/kssteven418/BigLittleDecoder,tests/pipelines/test_pipelines_zero_shot_object_detection.py,transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline;transformers.pipeline,hf-internal-testing/tiny-random-owlvit-object-detection;hf-internal-testing/tiny-random-owlvit-object-detection
